hour_of_day,day_of_week,severity_numeric,source_type_numeric,src_bytes,dst_bytes,event_freq_1m,duration,protocol,dst_port,same_srv_rate,diff_srv_rate,serror_rate,rerror_rate,count,srv_count,dst_host_count,dst_host_srv_count,template_rarity,threat_intel_flag,label,source_dataset
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,1,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
12,0,1,0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,0,0,nf_ton_iot_v3
